what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1357651656835
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1357651656835
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1357651656836
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1357651656836
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1357651656838
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1357651656839
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1357651656857
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1357651656858
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1357651656876
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1357651656886
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1357651656886
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1357651656887
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1357651656887
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1357651656905
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1357651656906
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1357651656907
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1357651656908
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1357651656909
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1357651656909
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1357651656917
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1357651656918
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1357651656918
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1357651656930
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1357651656931
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1357651656931
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1357651656934
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1357651656937
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1357651656961
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1357651656964
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1357651656965
os,sysinfo,,,"win32",1357651656969
arch,sysinfo,,,"x86_64",1357651656969
ws,sysinfo,,,"win32",1357651656969
locale,sysinfo,,,"fr_FR",1357651656969
processors,sysinfo,,,"2",1357651656970
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357651656970
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1357651656970
java.specification.name,sysinfo,,,"Java Platform API Specification",1357651656970
java.specification.vendor,sysinfo,,,"Oracle Corporation",1357651656970
java.specification.version,sysinfo,,,"1.7",1357651656970
java.vendor,sysinfo,,,"Oracle Corporation",1357651656970
java.version,sysinfo,,,"1.7.0_01",1357651656970
java.vm.info,sysinfo,,,"mixed mode",1357651656970
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1357651656970
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357651656970
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1357651656970
java.vm.specification.version,sysinfo,,,"1.7",1357651656970
java.vm.vendor,sysinfo,,,"Oracle Corporation",1357651656970
java.vm.version,sysinfo,,,"21.1-b02",1357651656970
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1357651656984
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1357651657443
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357651715026
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357651715046
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1357651715106
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357651719690
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1357651719720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651721434
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1357651740372
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1357651742151
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1357651742514
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1357651743446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651744807
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1357651744808
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1357651744856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651747636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651857461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651858038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651949716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651951196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651981097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651982509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357651984799
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1357651986109
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1357651986119
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1357651986539
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1357651986559
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1357651989679
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1357651989709
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1357651989739
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357651991203
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1357651991203
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1357651999575
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1357651999905
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1357652000085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652000125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652005823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652006513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652006603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1357652006613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652011387
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1357652037863
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1357652038285
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1357652038395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652039330
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652042655
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652042955
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1357652043144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652049991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652051246
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357652052212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652053812
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1357652058678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652063897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1357652063907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652066017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652066731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652077828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652079940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652081900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652082530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652122076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652122956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652124276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652127540
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1357652204078
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1357652204079
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1357652205189
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1357652205210
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1357652205228
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1357652207497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652226784
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1357652226805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652228190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652279621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652280258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652358519
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357652359813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652361653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652369081
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652369481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652369641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1357652369812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357652370323
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1357652371093
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357652380173
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357652383723
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1357652385213
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1357652385767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357652385997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357652389639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652405557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652410152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357652412132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652415644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652420618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652424372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652425782
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1357652426334
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357652426566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652431448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652448552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652451084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652477805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652479821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652493361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652509670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652799600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652809455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652852417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652887025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652940399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652949608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652952864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652953478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652954688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652978655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652992469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652992722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652993336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652995253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357652996183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357653002301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357653003431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357653004724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357653005461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357653077918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357654978856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357654979878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655048065
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357655049820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655051746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655064099
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655064537
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655064654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655076850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655077722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655082149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655083681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655087710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655089227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655089515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655093558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655110461
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655113438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655117366
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655121445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655135830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655135933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655147197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655148108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655148308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655149428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655161687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655169396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655176638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655182971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655183138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655184267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655184900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655188576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655190279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655201451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357655203940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655205777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655212894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357655217512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655222022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655222838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655224437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655225512
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1357655227459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357655228910
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1357655233040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655242910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655244324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655263675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655264509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655264834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655392774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357655395399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655397246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357655398125
